id,full_name,party,gender,state,district,congressional terminology_x,congressional terminology_y,government budget_x,government budget_y,agriculture_x,agriculture_y,border enforcement_x,border enforcement_y,trade policy_x,trade policy_y,military_x,military_y,foreign policy_x,foreign policy_y,financial sector_x,financial sector_y,iraq & afghanistan wars_x,iraq & afghanistan wars_y,sports_x,sports_y,drugs war_x,drugs war_y,veteran affairs_x,veteran affairs_y,energy policy_x,energy policy_y,tobacco_x,tobacco_y,african-americans_x,african-americans_y,environment_x,environment_y,infrastructure & transportation_x,infrastructure & transportation_y,arts_x,arts_y,human rights in china_x,human rights in china_y,secondary education_x,secondary education_y,homeland security_x,homeland security_y,natural disasters_x,natural disasters_y,affordable housing_x,affordable housing_y,worker's rights_x,worker's rights_y,child welfare_x,child welfare_y,healthcare_x,healthcare_y
P000607,Mark Pocan,Democrat,0,WI,2nd,-4.998,10.713,-1.000,18.214,-72.857,0.489,-23.341,1.830,-9.577,3.263,-46.521,0.517,-31.629,1.641,-66.765,1.133,-44.279,1.127,-88.579,0.365,-250.149,0.185,-13.254,1.055,-79.699,1.599,-359.806,0.000,-42.311,1.458,-99.472,0.462,-166.036,0.489,-250.613,0.000,-23.256,0.749,-29.513,3.498,-51.918,0.673,-44.245,0.233,-84.597,0.766,-1.000,11.786,-55.516,1.445,-12.502,9.629
P000608,Scott Peters,Democrat,0,CA,52nd,-16.999,20.357,-8.878,6.227,-60.189,0.633,-120.479,0.105,-110.532,0.462,-9.000,11.786,-42.671,1.824,-144.628,1.052,-175.278,0.650,-21.967,1.788,-211.594,0.216,-3.661,7.910,-1.000,7.714,-727.650,0.136,-28.784,1.751,-10.999,7.500,-163.654,1.286,-410.838,0.263,-66.126,0.816,-27.569,1.247,-6.037,1.998,-5.029,3.256,-10.556,1.845,-179.477,1.071,-128.413,0.281,-10.999,14.786
P000613,Jimmy Panetta,Democrat,0,CA,20th,-1.000,3.000,-15.144,1.106,-1.244,4.719,-165.830,0.865,-22.736,0.343,-36.393,2.061,-77.054,1.363,-98.052,0.000,-48.729,0.367,-24.310,0.367,-447.932,0.149,-6.945,10.920,-46.240,0.889,-337.546,0.012,-21.273,5.694,-6.985,4.718,-19.640,2.509,-354.325,0.355,-205.336,0.485,-15.610,1.437,-39.181,1.006,-2.957,2.676,-366.966,0.000,-28.193,2.727,-201.745,0.619,-17.588,7.605
Q000023,Mike Quigley,Democrat,0,IL,5th,-3.000,9.643,-4.838,3.888,-248.629,0.546,-78.123,1.728,-15.199,0.922,-1.000,8.572,-2.999,7.288,-108.603,1.429,-11.578,1.230,-6.317,3.129,-528.056,0.196,-4.964,9.664,-8.998,4.297,-361.884,0.363,-1.000,5.612,-38.547,2.983,-53.634,1.625,-331.144,0.185,-33.672,1.170,-68.898,1.609,-13.907,2.835,-37.119,1.497,-89.545,0.592,-20.264,2.549,-241.470,0.620,-18.999,14.143
R000011,Nick Rahall,Democrat,0,WV,3rd,-6.999,39.000,-49.461,2.439,-245.148,0.533,-9.384,1.724,-111.125,1.104,-31.329,2.243,-1.333,4.560,-150.616,0.360,-119.527,1.145,-28.552,1.107,-206.421,0.324,-19.873,6.624,-8.994,4.083,-486.586,0.221,-16.209,5.169,-3.000,5.575,-2.994,4.298,-716.929,0.000,-379.680,0.333,-18.578,1.241,-22.824,2.251,-15.320,1.897,-418.317,0.227,-127.541,1.286,-143.653,0.636,-27.010,4.020
R000053,Charles Rangel,Democrat,0,NY,13th,-3.000,9.214,-33.322,3.892,-189.355,0.314,-33.461,3.089,-5.000,7.071,-64.121,0.753,-13.208,5.349,-37.472,0.733,-46.287,1.137,-13.351,3.331,-14.752,0.867,-1.236,9.012,-71.513,0.389,-311.952,0.185,-3.000,13.286,-3.673,0.571,-71.181,0.978,-311.687,0.185,-31.956,1.280,-52.950,2.234,-76.125,1.004,-104.840,1.253,-185.381,0.634,-3.031,2.595,-85.907,1.537,-17.890,9.443
R000122,John Reed,Democrat,0,RI,2nd,-19.005,35.572,-38.274,4.132,-74.656,1.253,-89.748,0.572,-66.796,1.382,-26.279,4.168,-4.997,6.858,-69.400,0.641,-177.410,1.173,-83.576,0.925,-355.664,0.348,-23.855,3.861,-103.014,0.403,-492.560,0.185,-17.555,2.419,-37.042,2.096,-5.036,3.719,-386.943,0.000,-30.282,1.828,-51.903,2.427,-46.005,1.865,-183.409,0.944,-2.707,1.655,-69.981,1.123,-20.505,2.075,-11.375,4.767
R000146,Harry Reid,Democrat,0,NV,1st,-10.410,28.298,-12.991,8.572,-86.876,0.000,-3.000,6.857,-149.174,0.047,-68.300,2.433,-49.100,2.182,-110.774,0.000,-20.467,1.282,-34.331,2.401,-62.195,0.095,-31.067,0.185,-194.236,0.000,-379.287,0.190,-19.388,1.290,-4.987,3.310,-120.323,1.323,-77.893,0.000,-429.608,0.000,-87.884,0.184,-19.601,0.169,-124.634,0.140,-6.296,0.758,-8.144,0.805,-60.141,0.346,-3.000,31.714
R000170,Silvestre Reyes,Democrat,0,TX,16th,-18.011,24.687,-67.042,1.292,-257.740,0.118,-26.891,2.684,-84.553,1.260,-3.000,12.857,-12.795,1.899,-183.846,0.118,-129.741,1.435,-14.061,2.185,-7.670,1.267,-6.998,16.929,-220.290,0.185,-213.389,0.370,-65.938,2.664,-45.223,2.916,-145.392,1.396,-373.270,0.364,-472.581,0.346,-27.896,5.143,-12.999,10.929,-10.751,1.609,-35.507,0.916,-100.770,1.296,-131.536,1.389,-8.629,9.615
R000178,Mel Reynolds,Democrat,0,IL,2nd,-1.000,4.714,-17.214,0.177,-210.978,0.000,-90.813,0.158,-100.124,0.834,-31.014,0.184,-13.285,0.181,-69.728,0.414,-27.888,0.960,-53.050,2.064,-487.238,0.214,-23.891,0.636,-102.300,0.025,-201.169,0.185,-1.000,41.786,-71.827,0.000,-39.353,0.170,-877.533,0.000,-308.072,0.214,-4.312,0.535,-34.360,0.202,-132.046,0.211,-421.830,0.105,-70.992,0.565,-218.138,0.186,-7.707,2.568
R000229,William Richardson,Democrat,0,NM,3rd,-22.995,31.714,-31.855,4.079,-48.070,0.766,-53.691,2.556,-7.000,5.786,-53.299,3.194,-18.603,6.214,-35.228,1.511,-105.670,1.907,-126.973,0.960,-11.293,0.852,-22.965,3.669,-14.789,1.056,-193.784,0.344,-45.184,3.696,-2.999,5.790,-143.374,1.458,-6.187,0.842,-23.446,2.259,-30.551,1.805,-12.838,4.144,-7.535,0.913,-176.019,0.888,-175.477,1.073,-71.348,1.573,-20.197,7.101
R000249,Donald Riegle,Democrat,0,MI,7th,-18.803,12.643,-50.558,1.436,-178.700,0.426,-14.791,2.524,-49.962,2.457,-1.000,9.001,-10.998,7.715,-143.748,0.261,-21.312,0.640,-17.757,1.058,-486.236,0.399,-13.193,2.988,-103.785,0.205,-415.646,0.371,-25.705,1.914,-115.998,0.316,-16.151,0.084,-69.810,0.000,-177.824,0.000,-57.111,0.744,-95.506,0.000,-88.257,0.532,-13.001,2.248,-20.119,4.058,-3.000,5.143,-1.000,70.714
R000295,Charles Robb,Democrat,0,VA,,-27.889,30.857,-33.847,4.099,-82.952,0.657,-1.000,4.080,-76.472,0.793,-1.000,13.714,-59.963,2.425,-13.248,0.000,-11.024,4.094,-86.546,0.000,-67.147,0.458,-1.000,15.856,-2.819,0.765,-113.999,0.000,-39.863,3.219,-6.999,6.857,-76.193,0.000,-68.752,0.180,-1.000,8.786,-24.006,0.000,-13.297,0.002,-83.653,0.000,-142.849,0.000,-103.417,0.577,-61.532,0.498,-27.242,2.343
R000361,John Rockefeller,Democrat,0,WV,,-6.999,56.143,-1.000,0.925,-187.731,0.000,-8.533,2.146,-23.284,1.556,-38.260,2.138,-12.527,1.149,-139.645,0.881,-60.442,2.143,-59.147,0.248,-327.917,0.352,-8.999,19.929,-106.277,0.000,-473.969,0.371,-54.703,1.884,-92.792,1.682,-40.623,2.319,-303.191,0.000,-170.892,0.000,-45.124,0.367,-44.606,1.277,-81.996,0.094,-25.219,0.776,-45.419,1.613,-110.889,0.489,-3.000,24.000
R000385,Timothy Roemer,Democrat,0,IN,3rd,-12.999,39.000,-30.715,7.500,-35.645,0.919,-161.840,0.895,-10.851,3.688,-5.803,7.286,-27.482,3.707,-86.457,1.016,-80.859,1.487,-88.680,1.857,-270.284,0.370,-18.414,2.662,-19.297,0.753,-629.071,0.000,-1.000,3.597,-21.937,2.639,-107.752,1.289,-422.127,0.371,-14.732,1.731,-5.000,7.929,-13.448,5.269,-147.283,0.383,-58.794,1.129,-125.664,1.360,-12.977,3.637,-6.197,3.371
R000417,Carlos Romero-Barceló,Democrat,0,PR,,-1.000,24.629,-17.406,3.962,-219.574,0.108,-153.119,0.277,-87.651,1.532,-12.284,6.922,-20.654,1.492,-154.319,0.198,-87.273,0.783,-75.658,1.681,-281.985,0.371,-1.000,7.306,-84.176,0.331,-828.288,0.052,-63.347,2.021,-8.984,4.934,-15.683,1.440,-305.191,0.000,-102.314,0.645,-37.545,1.993,-13.720,0.805,-93.651,0.488,-193.990,0.319,-26.238,2.683,-11.087,3.708,-38.999,6.857
R000436,Charles Rose,Democrat,0,NC,7th,-18.452,37.929,-20.780,0.630,-2.961,4.141,-26.543,3.746,-45.061,1.890,-42.356,1.156,-7.986,4.121,-187.621,0.783,-83.954,1.320,-150.011,0.535,-101.915,0.212,-14.913,2.665,-53.214,0.297,-122.932,0.427,-13.612,7.100,-15.488,0.125,-199.073,1.065,-318.688,0.371,-3.000,6.857,-59.127,0.372,-27.495,6.214,-80.180,0.000,-136.846,0.000,-39.781,2.100,-101.857,1.191,-18.998,12.214
R000458,Daniel Rostenkowski,Democrat,0,IL,5th,-12.999,54.857,-1.000,15.429,-159.462,0.875,-85.320,0.883,-1.000,4.043,-48.987,3.610,-41.227,0.000,-16.414,0.561,-10.851,0.507,-24.287,2.895,-9.885,1.955,-11.608,0.302,-126.858,0.417,-4.476,1.172,-29.860,1.571,-27.555,1.474,-53.486,0.437,-251.208,0.204,-157.312,0.172,-46.817,2.606,-54.507,3.642,-227.690,0.431,-7.000,4.500,-76.164,0.370,-22.084,0.746,-26.917,5.788
R000462,Steven Rothman,Democrat,0,NJ,9th,-18.995,10.714,-15.453,3.588,-239.164,0.000,-114.836,1.387,-91.163,1.712,-70.910,1.896,-1.000,14.357,-145.331,0.392,-63.529,1.915,-3.650,3.448,-161.466,0.261,-2.942,7.043,-58.671,0.928,-426.027,0.340,-3.000,8.785,-155.519,0.697,-42.033,1.130,-88.218,0.360,-9.525,1.631,-77.760,2.784,-19.019,3.007,-49.424,1.694,-238.886,0.492,-37.910,1.135,-112.320,1.251,-19.996,13.714
R000481,James Rowland,Democrat,0,GA,8th,-16.999,36.214,-27.896,3.258,-27.583,0.319,-25.075,0.000,-74.893,0.658,-37.664,2.537,-20.327,0.738,-15.247,0.000,-147.531,0.223,-182.034,0.000,-67.290,0.000,-1.000,22.286,-274.451,0.000,-110.512,0.212,-88.993,1.695,-34.763,0.134,-1.000,12.643,-63.680,0.000,-152.268,0.000,-49.132,0.000,-68.970,2.497,-78.163,0.000,-129.677,0.000,-18.022,0.000,-57.922,0.000,-5.000,23.357
R000515,Bobby Rush,Democrat,0,IL,1st,-23.232,22.286,-10.966,1.460,-10.275,0.645,-17.035,4.122,-1.787,2.211,-72.393,0.523,-63.279,2.798,-71.276,1.558,-4.939,0.924,-112.543,1.517,-52.979,0.668,-13.178,2.558,-45.508,2.436,-46.406,0.538,-5.000,8.787,-107.158,1.235,-74.746,1.398,-477.316,0.185,-167.422,0.426,-23.715,2.549,-50.499,3.857,-14.078,1.166,-25.876,1.799,-9.585,2.599,-91.908,1.536,-17.996,13.715
R000568,Ciro Rodriguez,Democrat,0,TX,23rd,-6.999,12.000,-44.915,3.266,-155.929,0.656,-157.678,1.073,-148.340,1.033,-2.975,5.173,-99.780,1.348,-62.499,0.510,-49.705,0.555,-181.636,0.842,-479.965,0.200,-7.000,16.500,-161.515,0.576,-516.121,0.330,-26.990,3.766,-24.893,2.163,-74.888,1.827,-540.873,0.000,-35.358,0.416,-10.999,5.786,-47.389,3.250,-20.002,1.049,-70.963,0.939,-68.070,2.243,-2.983,3.088,-3.000,26.357
R000573,Mike Ross,Democrat,0,AR,4th,-1.000,2.357,-1.000,27.643,-30.710,1.692,-29.112,0.596,-88.606,0.892,-11.722,3.511,-70.276,0.580,-78.487,1.503,-13.372,3.344,-79.575,0.930,-244.582,0.031,-5.000,12.857,-69.539,1.885,-405.102,0.000,-3.409,4.422,-72.295,0.995,-108.024,0.304,-428.107,0.185,-33.614,0.310,-38.574,1.437,-5.093,0.977,-29.835,2.553,-530.492,0.216,-26.683,1.413,-130.136,1.033,-5.000,21.857
R000576,C. Ruppersberger,Democrat,0,MD,2nd,-6.365,14.153,-36.765,1.330,-140.250,0.684,-21.983,0.663,-151.356,0.336,-3.000,15.429,-80.210,1.765,-110.757,0.516,-15.159,1.311,-15.219,2.739,-9.604,0.736,-6.999,19.071,-51.766,1.511,-726.106,0.000,-66.572,3.643,-17.824,0.639,-121.720,1.476,-85.910,0.370,-199.615,0.283,-9.848,3.462,-1.000,27.000,-93.245,1.290,-291.589,0.185,-83.823,0.665,-75.221,1.465,-10.366,7.110
R000577,Tim Ryan,Democrat,0,OH,13th,-3.000,4.500,-3.000,18.643,-110.761,0.211,-88.911,1.573,-33.037,1.856,-60.305,2.421,-6.805,1.932,-34.395,0.926,-85.714,1.740,-101.283,1.430,-383.395,0.350,-11.936,4.788,-6.056,3.480,-479.396,0.150,-6.645,2.173,-1.000,0.373,-148.318,0.348,-519.120,0.000,-69.569,0.849,-94.645,2.278,-17.746,1.519,-181.674,0.837,-11.504,0.220,-82.327,2.143,-8.440,1.417,-15.997,13.712
R000588,Cedric Richmond,Democrat,0,LA,2nd,-7.000,9.643,-22.822,4.735,-226.498,0.320,-104.796,1.704,-142.519,0.578,-12.333,2.216,-51.979,1.161,-180.587,0.125,-106.870,0.040,-43.293,2.783,-547.020,0.000,-28.627,9.214,-45.111,1.302,-306.838,0.363,-1.000,10.718,-98.288,0.634,-113.886,0.349,-148.030,0.185,-142.689,0.580,-60.814,2.644,-1.000,7.932,-1.000,6.000,-8.015,1.518,-35.437,3.330,-28.119,1.112,-13.133,2.944
R000599,Raul Ruiz,Democrat,0,CA,36th,-8.998,10.500,-52.879,2.661,-30.611,1.472,-84.445,0.515,-89.568,0.255,-26.606,1.216,-89.531,1.035,-92.708,0.755,-23.474,0.341,-138.774,0.975,-421.356,0.000,-4.999,19.071,-184.315,0.493,-390.264,0.199,-35.053,2.039,-2.956,3.679,-116.388,1.426,-942.124,0.000,-21.490,0.429,-78.941,1.993,-32.529,0.740,-40.403,1.941,-2.694,1.008,-4.738,2.707,-53.587,1.503,-1.000,28.286
R000606,Jamie Raskin,Democrat,0,MD,8th,-19.396,19.928,-12.651,8.975,-241.739,0.309,-3.000,8.357,-92.358,0.739,-66.337,1.040,-6.999,7.285,-156.674,1.098,-73.738,0.185,-125.431,0.400,-524.851,0.000,-6.266,0.622,-198.926,0.382,-284.399,0.000,-61.589,3.182,-147.085,0.353,-151.467,0.917,-456.493,0.371,-6.096,1.641,-48.131,0.183,-31.484,5.145,-62.137,0.200,-333.817,0.000,-11.352,3.252,-78.249,0.180,-7.000,19.929
S000005,Martin Sabo,Democrat,0,MN,5th,-16.999,49.071,-8.996,9.423,-79.798,0.918,-28.330,1.034,-78.318,1.920,-7.448,3.903,-104.272,1.067,-57.741,1.299,-135.072,0.904,-46.755,1.322,-49.694,0.422,-25.503,1.986,-9.340,0.418,-14.903,0.318,-37.159,4.511,-37.120,0.656,-33.731,2.608,-522.551,0.211,-59.258,0.740,-70.960,0.714,-8.999,7.072,-82.187,1.094,-27.819,1.469,-24.575,2.997,-140.233,1.290,-20.125,8.785
S000044,Max Sandlin,Democrat,0,TX,1st,-6.999,30.214,-2.999,13.714,-62.452,1.161,-2.993,4.734,-27.489,0.952,-25.866,5.144,-55.513,1.917,-11.295,2.627,-10.154,3.058,-44.538,0.365,-60.178,0.635,-25.509,3.059,-28.092,1.533,-11.423,1.174,-41.948,1.141,-104.401,0.193,-161.654,1.281,-198.296,0.185,-353.195,0.034,-11.187,2.907,-40.489,3.415,-166.398,0.659,-223.453,0.642,-50.543,3.020,-85.421,1.745,-3.000,21.857
S000056,George Sangmeister,Democrat,0,IL,11th,-23.949,25.714,-17.420,0.391,-49.826,0.870,-44.264,1.828,-81.264,0.000,-40.083,2.866,-87.177,0.627,-1.014,5.357,-84.627,0.198,-3.000,5.143,-68.956,0.116,-2.999,17.357,-135.226,0.849,-108.780,0.534,-1.000,6.250,-12.407,2.015,-6.996,4.521,-38.504,0.426,-127.474,0.000,-94.225,1.349,-15.649,0.134,-53.235,0.000,-5.000,5.571,-15.841,0.258,-11.080,0.569,-7.926,3.693
S000064,Paul Sarbanes,Democrat,0,MD,3rd,-27.380,42.643,-33.071,0.946,-85.967,0.177,-32.315,1.679,-1.000,6.429,-6.999,14.786,-1.000,11.146,-8.998,4.286,-3.000,5.357,-1.000,3.227,-590.407,0.000,-17.391,6.390,-113.582,0.000,-110.515,0.000,-78.827,2.495,-39.901,0.000,-43.178,0.570,-2.269,1.114,-222.319,0.563,-67.809,2.538,-27.225,1.266,-169.989,0.235,-1.000,5.571,-155.698,0.489,-51.415,0.201,-16.357,1.679
S000066,William Sarpalius,Democrat,0,TX,13th,-22.939,17.786,-38.557,1.822,-6.501,3.103,-1.360,5.357,-43.943,0.000,-4.879,0.368,-71.649,0.177,-45.597,1.209,-27.437,2.593,-3.000,6.000,-79.620,0.000,-27.797,1.296,-116.636,0.000,-107.040,0.000,-57.591,1.607,-45.064,0.000,-44.306,0.000,-59.885,0.094,-119.043,0.000,-1.000,6.214,-9.203,0.502,-105.600,0.212,-3.288,3.051,-37.770,2.070,-44.239,2.250,-4.998,14.143
S000068,James Sasser,Democrat,0,TN,,-3.000,74.143,-1.140,7.714,-8.135,1.396,-138.630,1.064,-24.162,0.689,-5.000,16.500,-23.056,5.065,-17.244,0.000,-1.000,7.071,-4.362,0.161,-52.664,1.104,-21.865,6.644,-85.846,0.212,-103.572,0.000,-49.534,3.997,-48.691,0.000,-9.458,1.012,-253.699,0.191,-113.565,0.143,-70.652,1.504,-11.880,0.181,-281.948,0.417,-108.260,0.097,-122.723,0.889,-147.122,0.637,-3.262,6.044
S000094,Thomas Sawyer,Democrat,0,OH,14th,-13.000,56.143,-30.771,1.314,-49.735,0.438,-79.301,1.317,-51.062,1.900,-31.086,2.030,-37.055,2.611,-208.079,0.630,-143.701,1.086,-41.757,1.133,-181.036,0.348,-18.640,0.518,-22.003,1.072,-168.775,0.254,-6.999,8.143,-23.789,2.720,-39.130,1.808,-382.419,0.364,-125.234,0.715,-9.000,7.929,-1.000,11.147,-20.046,0.476,-38.638,1.184,-41.342,2.496,-43.228,2.064,-3.935,5.403
S000148,Charles Schumer,Democrat,0,NY,9th,-8.999,30.214,-13.435,3.580,-164.897,0.649,-6.987,4.714,-16.592,1.264,-1.886,0.556,-1.000,7.289,-70.513,1.994,-92.101,1.034,-73.558,0.941,-15.953,1.459,-18.435,3.091,-10.046,0.787,-593.262,0.000,-20.644,4.012,-40.561,0.609,-85.018,0.325,-386.335,0.203,-172.619,0.534,-27.812,2.521,-38.926,2.504,-121.886,0.636,-67.331,0.758,-13.967,1.771,-217.660,0.613,-23.420,2.928
S000185,Robert Scott,Democrat,0,VA,3rd,-2.998,39.857,-2.999,10.074,-271.033,0.271,-101.486,1.605,-158.166,0.226,-18.809,3.112,-86.696,1.195,-96.116,1.442,-166.715,0.594,-94.587,1.110,-145.970,0.460,-1.000,2.016,-49.886,0.192,-763.178,0.149,-40.390,4.105,-178.325,0.643,-140.249,0.586,-373.754,0.000,-132.641,0.535,-4.952,4.931,-15.458,4.944,-67.406,0.756,-513.345,0.199,-64.983,1.682,-60.267,1.694,-8.997,11.571
S000248,José Serrano,Democrat,0,NY,15th,-24.452,37.929,-57.513,2.113,-204.199,0.211,-103.943,1.341,-40.751,0.921,-15.298,0.949,-47.807,2.854,-87.254,1.570,-23.600,1.548,-7.034,3.329,-105.151,0.674,-5.900,3.902,-60.380,0.401,-881.867,0.000,-9.856,4.900,-170.496,0.582,-117.764,0.243,-447.171,0.237,-304.318,0.316,-11.590,2.176,-33.697,1.971,-226.630,0.784,-93.424,1.000,-44.975,1.041,-64.135,1.584,-16.365,5.347
S000294,Philip Sharp,Democrat,0,IN,2nd,-2.999,63.000,-23.980,1.071,-118.926,1.244,-2.196,0.000,-3.742,4.302,-4.973,5.827,-4.512,1.186,-17.060,0.756,-60.728,0.000,-13.655,0.699,-84.356,0.102,-64.222,0.000,-1.000,13.286,-343.139,0.169,-44.485,0.640,-3.000,9.214,-14.986,4.713,-54.514,0.000,-421.102,0.326,-41.131,0.000,-15.063,0.647,-290.622,0.458,-9.332,2.632,-35.582,0.076,-4.867,2.613,-28.802,4.116
S000344,Brad Sherman,Democrat,0,CA,30th,-6.982,23.350,-1.000,9.642,-313.376,0.269,-61.513,2.038,-14.769,3.886,-30.040,2.905,-9.000,14.786,-3.000,5.571,-20.563,2.484,-105.719,1.264,-248.856,0.349,-36.997,2.787,-29.046,2.464,-893.373,0.003,-64.405,3.055,-72.423,1.209,-150.086,0.577,-6.840,0.210,-1.000,1.553,-81.220,1.521,-39.461,3.881,-296.483,0.412,-337.278,0.213,-61.059,1.741,-276.001,0.429,-21.859,3.254
S000423,Paul Simon,Democrat,0,IL,22nd,-2.918,14.407,-10.991,8.142,-159.411,0.000,-3.000,14.786,-12.830,3.631,-45.189,2.669,-16.604,6.222,-10.847,3.749,-169.823,0.135,-61.780,2.477,-1.000,3.021,-36.803,1.087,-197.193,0.275,-748.085,0.185,-7.582,7.278,-99.061,0.838,-16.180,0.664,-50.959,0.211,-21.658,1.941,-14.637,2.378,-25.332,1.636,-114.648,0.518,-76.932,0.000,-49.736,2.229,-34.198,1.474,-32.090,7.500
S000453,Norman Sisisky,Democrat,0,VA,4th,-6.999,41.786,-26.353,3.955,-33.173,2.786,-13.257,0.787,-25.129,1.469,-1.000,54.857,-15.754,5.832,-178.855,0.943,-37.017,1.976,-150.476,0.107,-441.643,0.000,-2.933,8.324,-22.608,0.863,-556.965,0.188,-85.326,1.651,-13.257,1.244,-51.874,1.524,-847.701,0.000,-87.305,0.121,-121.076,0.863,-51.777,2.226,-7.485,1.484,-389.901,0.186,-29.641,0.481,-24.047,0.371,-17.937,10.504
S000462,David Skaggs,Democrat,0,CO,2nd,-10.999,53.786,-42.402,5.571,-116.536,0.713,-92.769,1.455,-36.870,2.247,-6.931,5.997,-37.218,3.692,-125.151,0.508,-3.975,3.873,-132.361,0.438,-550.500,0.206,-18.561,0.947,-64.813,1.526,-62.471,0.297,-46.024,0.777,-5.000,9.214,-8.213,0.840,-40.234,0.533,-1.000,1.096,-93.872,0.618,-1.000,5.830,-82.539,0.321,-9.771,0.328,-120.880,0.972,-121.242,0.739,-14.849,4.123
S000465,Ike Skelton,Democrat,0,MO,4th,-6.532,19.459,-51.586,0.805,-125.704,1.143,-168.006,0.655,-60.667,1.327,-3.000,35.571,-4.999,8.143,-48.112,0.707,-3.918,2.289,-104.038,1.147,-286.387,0.338,-1.000,27.000,-3.461,0.562,-465.437,0.000,-23.722,5.111,-158.725,0.443,-76.255,0.636,-555.675,0.028,-229.495,0.427,-76.267,1.723,-72.024,2.032,-191.782,0.532,-401.167,0.341,-126.263,0.445,-31.039,0.177,-22.290,1.718
S000477,James Slattery,Democrat,0,KS,2nd,-20.999,54.857,-17.813,0.000,-248.676,0.327,-77.735,0.318,-37.938,0.000,-26.236,4.553,-27.084,0.300,-84.094,0.493,-101.478,0.554,-7.372,0.000,-91.375,0.110,-2.988,9.417,-270.451,0.005,-18.366,1.176,-7.207,0.649,-26.205,1.819,-22.004,3.341,-50.964,0.000,-84.099,0.130,-109.139,0.594,-1.000,16.929,-16.801,0.343,-86.201,0.631,-112.083,0.963,-122.960,0.849,-3.000,32.357
S000510,Adam Smith,Democrat,0,WA,9th,-20.998,21.000,-10.991,8.570,-183.881,0.323,-164.011,0.666,-26.101,3.013,-4.999,15.857,-1.000,4.349,-174.030,0.368,-49.043,2.348,-130.080,1.230,-427.040,0.115,-16.876,8.115,-66.231,0.952,-146.564,0.185,-52.892,0.988,-93.150,0.729,-139.712,0.793,-71.843,0.368,-191.215,0.511,-39.640,3.126,-10.999,7.714,-44.035,1.527,-42.820,0.571,-133.387,0.325,-14.107,0.749,-16.591,3.588
S000596,Neal Smith,Democrat,0,IA,4th,-1.000,112.286,-4.483,5.641,-53.164,0.215,-112.865,0.709,-76.426,1.995,-3.910,0.928,-27.159,3.133,-69.010,0.851,-146.243,1.188,-6.396,0.159,-3.400,2.254,-13.341,0.412,-276.451,0.000,-100.110,0.000,-72.657,1.544,-43.482,0.130,-21.475,0.132,-11.383,0.949,-80.695,0.093,-2.839,1.809,-32.609,0.307,-35.330,1.593,-58.447,0.702,-1.000,0.935,-33.985,0.000,-26.472,15.857
S000672,Victor Snyder,Democrat,0,AR,2nd,-4.751,25.119,-29.361,3.937,-48.026,0.549,-2.908,3.719,-86.103,1.396,-7.000,9.643,-33.239,3.647,-26.263,0.181,-6.213,1.104,-138.500,1.190,-309.717,0.198,-12.999,19.929,-5.423,0.514,-35.985,0.213,-15.973,5.832,-128.156,0.460,-34.337,0.345,-278.467,0.000,-68.142,0.505,-14.087,3.118,-77.066,0.815,-186.984,0.924,-362.233,0.000,-113.723,1.689,-117.710,0.948,-6.314,12.686
S000709,Arlen Specter,Democrat,0,PA,,-1.000,39.857,-43.201,3.155,-82.863,0.211,-43.077,2.483,-16.781,3.855,-53.183,0.526,-5.000,12.857,-13.000,4.071,-8.998,4.286,-6.543,0.535,-1.992,2.406,-9.836,0.195,-99.810,0.200,-98.379,0.106,-19.996,1.722,-107.018,0.460,-28.741,0.734,-975.653,0.067,-23.362,1.615,-84.812,0.461,-27.379,0.405,-171.995,0.000,-61.885,0.000,-2.885,0.000,-31.977,0.000,-16.585,4.016
S000749,John Spratt,Democrat,0,SC,5th,-20.989,33.857,-3.000,31.714,-306.263,0.115,-4.809,1.042,-22.821,1.990,-1.000,20.357,-56.623,1.510,-86.837,0.805,-10.735,2.853,-36.492,0.729,-462.715,0.000,-19.975,4.317,-166.732,0.676,-339.838,0.363,-71.049,2.494,-20.650,1.575,-178.119,0.536,-414.709,0.185,-465.688,0.060,-98.515,0.724,-64.203,0.613,-53.179,0.624,-256.388,0.322,-42.429,0.342,-136.451,0.533,-23.454,4.456
S000810,Fortney Stark,Democrat,0,CA,13th,-13.241,22.274,-12.286,7.033,-11.944,0.527,-94.243,1.623,-14.390,1.780,-46.049,3.088,-103.697,1.272,-21.229,1.864,-4.433,1.483,-182.199,0.423,-231.088,0.538,-2.738,2.552,-47.058,1.252,-1.000,3.000,-66.884,2.853,-39.543,1.180,-114.440,1.478,-266.031,0.359,-11.193,0.652,-16.664,1.620,-72.851,2.392,-171.981,0.213,-63.878,0.791,-4.443,2.443,-12.697,3.219,-1.000,53.786
S000851,Charles Stenholm,Democrat,0,TX,17th,-8.470,50.118,-5.000,22.286,-1.000,8.143,-41.991,0.328,-1.000,2.841,-39.538,1.792,-20.287,0.364,-10.015,0.956,-17.046,2.429,-26.386,0.738,-356.958,0.185,-23.699,1.625,-29.281,1.122,-315.988,0.317,-4.370,1.132,-35.246,2.001,-55.160,1.046,-502.037,0.185,-188.016,0.255,-9.416,0.711,-22.680,1.878,-224.726,0.719,-209.590,0.213,-20.905,0.450,-244.930,0.600,-16.571,4.446
