id,full_name,party,gender,state,congressional terminology_x,congressional terminology_y,government budget_x,government budget_y,agriculture_x,agriculture_y,border enforcement_x,border enforcement_y,trade policy_x,trade policy_y,military_x,military_y,foreign policy_x,foreign policy_y,financial sector_x,financial sector_y,iraq & afghanistan wars_x,iraq & afghanistan wars_y,sports_x,sports_y,drugs war_x,drugs war_y,veteran affairs_x,veteran affairs_y,energy policy_x,energy policy_y,tobacco_x,tobacco_y,african-americans_x,african-americans_y,environment_x,environment_y,infrastructure & transportation_x,infrastructure & transportation_y,arts_x,arts_y,human rights in china_x,human rights in china_y,secondary education_x,secondary education_y,homeland security_x,homeland security_y,natural disasters_x,natural disasters_y,affordable housing_x,affordable housing_y,worker's rights_x,worker's rights_y,child welfare_x,child welfare_y,healthcare_x,healthcare_y
D000217,Thomas DeLay,Republican,0,TX,-12.999,43.714,-8.895,8.937,-155.519,0.427,-26.144,2.892,-125.542,1.381,-1.000,2.582,-4.998,6.861,-157.200,0.891,-19.139,2.969,-122.543,0.741,-553.341,0.347,-2.895,6.190,-68.703,1.252,-649.812,0.185,-7.318,2.893,-23.352,1.131,-12.833,1.838,-755.182,0.000,-6.230,1.271,-41.349,0.732,-75.024,2.836,-8.316,0.831,-309.064,0.106,-25.843,3.287,-18.479,2.081,-31.522,3.626
D000299,Lincoln Diaz-Balart,Republican,0,FL,-2.924,45.685,-21.216,1.247,-5.895,0.581,-11.486,3.785,-26.222,2.395,-11.600,3.533,-1.000,17.786,-62.687,0.629,-40.501,1.429,-23.545,1.320,-37.388,0.955,-4.462,2.776,-80.747,1.518,-495.835,0.000,-42.659,1.516,-108.260,1.050,-55.004,1.711,-618.502,0.000,-1.000,8.357,-44.357,0.917,-18.380,2.930,-146.748,1.066,-44.213,0.512,-110.207,0.356,-73.315,0.535,-2.740,2.726
D000312,Jay Dickey,Republican,0,AR,-18.412,21.857,-10.748,9.018,-22.998,3.214,-46.940,2.819,-13.929,2.387,-22.036,4.186,-60.793,0.492,-145.494,0.672,-136.242,0.186,-10.435,1.425,-434.901,0.157,-36.682,1.094,-4.569,2.201,-441.274,0.185,-4.281,5.361,-88.590,0.900,-156.157,1.396,-990.967,0.000,-478.143,0.000,-83.330,1.426,-56.929,0.895,-30.443,0.652,-285.817,0.185,-40.600,3.043,-43.738,2.391,-11.374,5.414
D000401,Robert Dole,Republican,0,KS,-12.999,40.714,-8.989,8.151,-36.685,1.165,-34.516,2.668,-5.196,3.319,-1.000,14.143,-12.999,9.000,-85.514,0.244,-1.000,5.357,-7.701,0.525,-138.720,0.232,-21.370,5.373,-251.779,0.164,-302.465,0.000,-26.509,0.571,-24.863,1.466,-58.698,0.404,-271.330,0.371,-43.135,1.196,-41.359,1.104,-8.939,0.920,-164.378,0.531,-241.325,0.000,-42.291,0.515,-209.166,0.398,-16.591,3.371
D000407,Pete Domenici,Republican,0,NM,-11.000,58.929,-18.975,9.429,-43.786,1.376,-5.296,3.734,-7.040,2.948,-1.000,34.714,-4.971,3.888,-16.948,0.189,-96.902,1.749,-73.081,0.215,-48.158,0.313,-23.721,5.869,-2.682,0.195,-198.389,0.000,-4.817,1.852,-36.548,1.773,-24.228,0.181,-13.131,0.209,-69.349,0.114,-57.335,0.384,-26.939,0.240,-102.087,0.405,-17.917,1.858,-11.093,0.596,-122.059,0.756,-28.641,4.774
D000429,John Doolittle,Republican,0,CA,-10.437,25.084,-47.235,4.073,-93.487,1.073,-19.066,3.307,-35.315,0.790,-69.494,1.698,-1.000,7.285,-48.960,1.496,-104.171,0.446,-148.621,0.424,-128.438,0.659,-7.963,2.773,-49.373,1.798,-59.136,0.444,-29.620,4.529,-4.999,6.214,-83.081,1.750,-432.421,0.371,-4.486,1.376,-96.478,1.923,-4.803,2.028,-181.716,0.536,-76.278,0.326,-50.814,1.283,-177.578,0.388,-1.000,6.209
D000435,Robert Dornan,Republican,0,CA,-1.000,11.571,-16.643,1.667,-185.767,0.211,-1.000,21.000,-107.063,0.676,-1.000,11.143,-3.000,8.573,-4.873,0.476,-146.187,0.724,-40.276,1.721,-227.191,0.203,-1.000,45.643,-219.002,0.185,-552.014,0.000,-1.000,8.574,-102.036,0.000,-13.171,0.354,-772.176,0.185,-19.966,1.792,-53.559,0.450,-29.945,0.724,-181.720,0.105,-283.816,0.185,-93.290,0.569,-143.282,0.247,-4.929,5.774
D000492,David Dreier,Republican,0,CA,-4.770,50.189,-4.692,6.813,-72.453,0.437,-165.536,0.841,-5.000,5.369,-14.037,1.797,-11.169,3.883,-36.109,1.268,-137.460,1.460,-197.505,0.144,-521.610,0.185,-9.694,2.451,-78.557,0.685,-656.022,0.077,-12.724,1.947,-7.719,1.134,-20.153,0.922,-687.297,0.098,-86.275,1.115,-74.236,0.614,-11.998,4.327,-105.134,0.878,-373.700,0.213,-61.686,1.283,-173.798,0.247,-6.205,2.727
D000533,John Duncan,Republican,0,TN,-4.998,13.500,-8.989,8.366,-143.702,1.004,-1.000,7.500,-40.156,1.644,-17.015,3.534,-30.957,5.144,-12.508,1.244,-1.000,1.035,-20.110,2.936,-313.208,0.210,-22.373,6.320,-19.415,1.814,-261.144,0.185,-33.423,5.781,-40.818,2.885,-9.035,2.788,-767.175,0.000,-77.915,0.544,-10.117,2.693,-54.737,3.636,-256.436,0.310,-490.765,0.223,-79.863,1.516,-99.159,0.847,-10.216,9.033
D000566,David Durenberger,Republican,0,MN,-20.978,31.714,-18.527,1.738,-24.477,0.206,-32.897,2.542,-126.832,0.193,-25.039,4.738,-36.749,0.582,-138.996,0.164,-66.282,1.081,-52.791,2.122,-260.372,0.328,-14.914,2.775,-104.046,0.000,-286.663,0.149,-19.923,4.096,-104.037,0.000,-6.859,1.452,-212.066,0.000,-67.670,0.000,-1.000,9.214,-77.548,0.000,-198.995,0.211,-362.434,0.150,-105.761,0.686,-17.099,1.127,-1.000,54.857
D000595,Jim DeMint,Republican,0,SC,-6.999,15.429,-6.990,7.925,-166.169,0.103,-74.387,2.049,-167.091,0.644,-23.291,0.274,-9.103,3.516,-106.766,0.677,-109.827,0.928,-42.983,2.611,-365.522,0.161,-3.847,4.453,-52.431,0.547,-145.196,0.185,-27.986,2.909,-23.969,0.267,-88.050,0.200,-11.509,0.745,-221.946,0.553,-9.000,8.357,-13.151,3.032,-75.948,0.673,-6.150,0.622,-1.000,4.500,-1.000,4.715,-8.667,10.921
D000600,Mario Diaz-Balart,Republican,0,FL,-10.497,19.488,-6.998,10.933,-229.239,0.554,-102.940,0.801,-52.278,1.984,-55.185,2.463,-6.999,8.786,-158.332,0.043,-23.299,1.264,-167.679,0.536,-21.630,0.854,-16.530,4.739,-140.272,0.775,-741.760,0.000,-15.654,2.140,-44.876,2.021,-22.420,3.642,-23.702,0.316,-2.999,3.440,-132.939,0.862,-20.136,2.395,-27.060,2.613,-217.343,0.632,-71.828,1.104,-97.707,0.500,-19.434,5.874
D000603,Geoff Davis,Republican,0,KY,-33.289,19.071,-8.919,6.206,-305.531,0.317,-34.127,1.254,-149.819,0.858,-6.971,7.730,-12.597,2.911,-39.197,1.733,-78.599,0.880,-62.879,0.906,-221.820,0.349,-12.999,19.071,-8.663,2.710,-488.524,0.000,-4.954,1.477,-130.981,0.719,-1.000,5.364,-358.380,0.000,-19.121,0.332,-69.110,2.466,-26.409,4.349,-83.832,1.180,-90.060,0.586,-7.915,1.899,-48.661,1.363,-19.922,5.107
D000604,Charles Dent,Republican,0,PA,-14.103,34.710,-6.561,1.832,-171.330,0.431,-105.516,1.781,-114.476,0.561,-9.000,9.643,-33.775,4.267,-35.525,1.061,-124.215,0.669,-153.820,1.177,-51.602,0.958,-42.109,7.500,-4.983,3.648,-54.039,0.320,-9.053,4.822,-67.560,1.287,-4.997,5.158,-823.149,0.000,-216.898,0.370,-35.393,1.850,-1.000,13.500,-91.378,1.470,-189.473,0.558,-12.792,0.479,-83.775,0.596,-2.998,15.429
D000606,David Davis,Republican,0,TN,-9.000,4.929,-9.000,12.000,-224.724,0.000,-169.221,0.399,-113.779,0.000,-27.708,2.270,-51.139,2.327,-115.879,0.210,-136.031,1.120,-23.352,2.486,-244.225,0.121,-7.000,15.214,-7.000,8.143,-679.418,0.185,-39.545,4.200,-110.072,0.734,-26.635,2.249,-540.711,0.000,-261.134,0.000,-61.029,3.317,-69.146,1.858,-94.996,0.180,-6.196,0.193,-1.000,5.357,-25.103,2.391,-26.852,4.678
D000611,Charles Djou,Republican,0,HI,-11.000,6.857,-6.998,11.147,-61.885,0.096,-61.388,0.000,-1.000,5.154,-5.000,10.286,-8.999,8.786,-67.622,0.000,-71.177,2.188,-1.024,5.786,-11.382,0.000,-3.000,37.071,-121.609,0.203,-99.309,0.108,-48.532,2.322,-31.781,0.000,-44.453,0.375,-153.126,0.174,-374.643,0.357,-20.837,4.714,-81.548,0.000,-20.577,0.333,-60.664,0.206,-49.561,0.089,-132.689,0.405,-1.000,0.429
D000612,Jeff Denham,Republican,0,CA,-14.999,9.857,-56.381,1.595,-2.999,3.651,-130.784,0.473,-114.684,0.190,-10.600,1.798,-2.675,0.725,-178.399,0.361,-29.030,0.547,-46.133,1.581,-488.538,0.000,-1.000,14.143,-59.014,1.523,-121.796,0.214,-40.197,4.711,-13.028,3.369,-22.809,3.197,-479.421,0.000,-324.655,0.341,-43.358,2.691,-33.306,0.979,-115.203,1.391,-23.390,0.420,-61.082,0.485,-57.810,0.522,-9.670,2.728
D000613,Bob Dold,Republican,0,IL,-1.000,11.786,-2.736,4.833,-47.349,0.237,-51.753,0.577,-113.259,1.535,-42.764,1.704,-27.252,6.857,-43.367,2.111,-65.979,0.654,-76.829,1.742,-32.150,1.066,-16.910,11.143,-89.619,0.746,-486.524,0.000,-53.850,2.846,-1.000,2.991,-94.252,1.676,-968.674,0.147,-84.679,0.986,-35.258,3.563,-2.860,3.165,-233.092,0.562,-173.849,0.603,-41.672,1.727,-88.280,1.644,-4.905,13.766
D000614,Sean Duffy,Republican,0,WI,-26.490,19.500,-1.000,12.000,-185.662,0.640,-139.351,1.067,-50.726,0.483,-24.821,0.910,-11.433,2.596,-2.999,6.857,-49.674,0.162,-31.376,1.138,-390.604,0.211,-12.998,12.000,-82.415,0.795,-330.212,0.211,-28.414,1.540,-125.698,0.742,-158.245,0.328,-579.715,0.050,-317.767,0.353,-48.169,1.188,-1.000,7.074,-286.147,0.412,-35.323,1.481,-18.406,2.084,-189.379,0.766,-14.188,9.232
D000615,Jeff Duncan,Republican,0,SC,-10.999,8.571,-15.228,4.985,-167.781,0.862,-24.571,2.128,-38.335,2.949,-2.680,3.332,-13.018,5.384,-221.154,0.330,-41.971,1.765,-91.746,1.744,-622.165,0.000,-12.659,7.464,-1.000,17.357,-436.273,0.000,-55.389,2.083,-88.362,1.673,-79.373,0.798,-633.224,0.000,-537.526,0.000,-105.155,1.625,-47.509,2.479,-108.576,0.908,-176.039,0.000,-48.170,2.447,-76.643,0.799,-4.459,4.335
D000616,Scott DesJarlais,Republican,0,TN,-3.000,3.429,-14.975,9.217,-96.926,1.129,-6.791,0.407,-18.799,4.071,-13.602,3.310,-74.901,2.143,-140.253,0.727,-67.021,1.353,-25.550,1.848,-471.824,0.000,-7.000,25.071,-126.222,0.620,-41.620,0.538,-58.850,2.072,-77.809,0.816,-10.029,0.903,-310.359,0.185,-227.317,0.468,-8.163,2.633,-45.074,1.310,-158.870,0.971,-192.916,0.111,-130.354,1.164,-149.011,0.209,-3.000,30.857
D000618,Steve Daines,Republican,0,MT,-11.347,14.399,-28.915,3.010,-6.069,1.690,-19.549,0.112,-63.033,0.458,-1.000,6.465,-35.016,1.591,-98.379,1.707,-15.464,2.205,-115.983,1.537,-307.494,0.000,-14.890,8.119,-3.000,9.857,-527.024,0.338,-16.252,0.995,-11.000,8.786,-43.082,1.601,-631.223,0.000,-273.386,0.213,-28.403,2.040,-20.543,4.693,-48.864,0.176,-336.499,0.364,-2.783,3.091,-233.269,0.144,-10.456,15.870
D000619,Rodney Davis,Republican,0,IL,-4.816,18.974,-7.015,1.060,-3.000,4.294,-71.357,0.743,-84.036,0.783,-43.428,0.548,-53.582,1.058,-6.054,0.890,-205.090,0.412,-7.629,3.883,-53.314,0.631,-10.999,19.071,-1.235,1.110,-13.579,0.316,-46.832,2.435,-23.092,1.561,-177.189,1.097,-217.071,0.185,-197.955,0.427,-24.371,3.798,-4.475,2.418,-39.196,1.427,-53.712,0.421,-129.083,0.797,-83.402,1.268,-4.837,11.132
D000621,Ron DeSantis,Republican,0,FL,-20.998,22.929,-4.735,3.644,-242.271,0.000,-24.537,3.283,-184.088,0.242,-9.892,3.004,-7.000,15.857,-65.511,1.432,-32.881,2.774,-55.674,0.738,-388.742,0.133,-2.911,6.404,-39.417,0.739,-242.903,0.136,-21.367,0.834,-13.182,0.624,-133.399,0.416,-235.847,0.000,-244.737,0.213,-27.321,0.737,-23.359,2.259,-122.966,0.408,-48.504,0.315,-137.703,0.538,-184.032,0.041,-18.998,11.786
D000625,Daniel Donovan,Republican,0,NY,-8.989,10.507,-47.219,0.000,-73.040,1.079,-70.369,0.557,-36.429,0.230,-72.565,1.880,-57.747,2.606,-101.849,0.106,-93.428,0.127,-3.541,2.386,-28.595,1.069,-6.919,11.135,-34.971,0.278,-251.297,0.000,-16.508,2.704,-106.500,1.152,-9.340,3.336,-43.610,0.000,-311.354,0.359,-65.325,1.363,-1.000,22.929,-7.107,3.291,-158.691,0.207,-5.845,0.284,-245.023,0.401,-15.228,2.373
D000626,Warren Davidson,Republican,0,OH,-16.999,36.214,-8.178,0.709,-120.986,0.424,-33.084,0.481,-46.142,1.082,-6.999,8.786,-19.716,5.570,-3.000,8.571,-2.710,0.285,-95.708,0.883,-283.224,0.000,-8.998,12.000,-163.205,0.209,-409.552,0.371,-12.974,7.079,-47.675,0.207,-155.085,0.556,-439.534,0.371,-64.370,0.000,-38.358,1.291,-13.920,6.262,-83.649,0.000,-65.884,0.101,-44.599,2.650,-48.263,1.961,-14.861,3.050
D000628,Neal Dunn,Republican,0,FL,-1.000,7.714,-34.889,1.989,-271.923,0.411,-9.208,1.221,-137.060,0.000,-10.999,8.786,-69.054,1.292,-87.506,0.273,-90.184,0.380,-34.659,1.255,-66.976,0.766,-3.000,36.214,-12.597,0.056,-95.857,0.325,-1.437,0.197,-53.878,2.783,-193.197,0.813,-84.327,0.105,-62.577,0.095,-7.986,3.835,-34.168,5.141,-8.445,2.331,-67.632,0.000,-144.885,0.883,-97.920,0.286,-3.000,19.071
E000092,Vernon Ehlers,Republican,0,MI,-2.998,30.214,-24.546,2.164,-162.378,0.658,-118.370,0.567,-135.927,0.646,-22.470,2.584,-6.246,1.601,-140.405,0.504,-183.384,0.542,-66.501,1.320,-159.741,0.264,-2.727,1.811,-10.971,4.285,-224.160,0.261,-26.011,5.724,-3.000,9.643,-44.381,2.808,-557.322,0.205,-313.355,0.359,-3.000,8.571,-1.000,9.645,-11.206,1.487,-67.611,0.210,-26.650,0.427,-125.505,0.782,-15.713,7.836
E000093,Robert Ehrlich,Republican,0,MD,-17.388,29.572,-12.819,6.628,-176.697,0.638,-50.265,1.284,-79.222,1.011,-35.134,1.962,-45.934,0.651,-1.000,2.122,-39.908,0.412,-62.141,2.377,-21.536,1.284,-7.097,3.707,-66.872,0.531,-740.132,0.124,-104.840,1.714,-64.361,0.412,-117.567,0.415,-411.706,0.354,-374.132,0.150,-85.491,2.170,-37.179,0.769,-48.518,0.921,-11.310,0.952,-9.862,3.502,-44.521,1.007,-2.931,7.538
E000174,Norvell Emerson,Republican,0,MO,-28.103,34.714,-60.871,2.376,-8.993,4.498,-63.603,2.457,-20.580,2.828,-7.330,2.082,-11.130,1.819,-18.352,1.385,-123.717,1.325,-131.378,0.442,-269.439,0.318,-20.187,2.442,-51.447,0.185,-516.231,0.339,-14.302,3.694,-6.997,5.786,-26.874,1.867,-830.037,0.000,-451.092,0.367,-110.566,1.728,-53.863,0.722,-119.100,0.776,-71.092,0.212,-113.891,1.030,-205.824,0.631,-42.664,3.000
E000187,Philip English,Republican,0,PA,-27.888,30.857,-2.999,10.290,-104.719,0.622,-106.019,0.334,-1.000,11.571,-2.478,1.713,-30.046,3.688,-93.005,1.563,-105.608,1.767,-9.759,1.056,-69.158,0.478,-15.504,5.317,-13.565,2.915,-38.152,0.534,-102.840,1.714,-38.462,0.276,-97.541,1.559,-731.750,0.180,-13.146,1.534,-94.654,1.377,-1.000,1.281,-106.936,0.785,-42.436,1.264,-15.294,3.525,-13.474,2.281,-16.917,13.286
E000194,John Ensign,Republican,0,NV,-9.413,29.593,-12.709,8.976,-171.371,0.213,-21.134,0.247,-140.664,0.465,-37.993,3.686,-33.027,1.616,-117.531,0.529,-92.011,0.468,-49.668,0.744,-4.313,0.811,-2.729,3.097,-34.593,2.091,-2.550,1.581,-41.117,0.861,-1.000,12.643,-96.212,1.720,-761.177,0.003,-93.775,0.543,-53.408,1.102,-61.064,1.249,-228.497,0.497,-296.124,0.185,-16.078,3.723,-11.355,3.437,-16.999,18.214
E000268,Terry Everett,Republican,0,AL,-18.057,24.599,-8.296,1.939,-2.999,4.508,-54.118,1.675,-2.537,1.619,-3.000,39.000,-22.107,4.118,-69.325,0.934,-53.845,1.510,-131.369,0.657,-465.395,0.210,-3.000,18.643,-130.976,1.015,-468.764,0.278,-4.283,3.134,-10.755,2.039,-7.704,3.861,-332.229,0.229,-51.924,0.214,-76.104,1.364,-2.739,4.871,-13.641,0.832,-289.818,0.185,-26.809,1.080,-170.755,0.254,-21.780,6.962
E000282,Thomas Ewing,Republican,0,IL,-22.433,51.214,-15.927,6.839,-7.000,7.286,-8.006,2.350,-13.016,4.500,-39.777,2.893,-47.703,1.190,-23.638,2.667,-37.999,2.376,-64.908,1.651,-130.230,0.563,-23.800,2.414,-42.798,2.419,-529.424,0.371,-28.098,3.684,-9.413,1.253,-19.802,2.042,-90.920,0.185,-43.279,0.766,-14.727,1.452,-93.105,1.714,-204.223,0.177,-165.576,0.645,-82.380,1.241,-123.572,1.093,-13.106,4.658
E000294,Tom Emmer,Republican,0,MN,-8.999,13.500,-30.308,0.550,-18.238,2.434,-52.954,0.394,-5.445,1.109,-38.784,1.060,-34.587,1.220,-6.999,7.071,-87.092,0.424,-4.992,4.098,-18.279,0.205,-5.000,12.857,-181.313,0.390,-646.810,0.000,-26.941,3.092,-16.310,1.295,-27.152,1.483,-406.453,0.185,-412.671,0.000,-29.436,4.329,-59.284,2.006,-2.625,0.587,-151.467,0.791,-127.025,1.103,-202.766,0.356,-17.970,10.290
E000298,Ron Estes,Republican,0,KS,-3.000,4.500,-7.316,2.493,-8.882,0.090,-46.623,0.287,-130.481,0.609,-35.717,2.530,-38.750,0.565,-25.858,2.152,-8.031,0.000,-20.906,0.998,-16.560,0.092,-7.429,6.012,-147.362,0.123,-130.708,0.213,-18.499,0.630,-50.680,0.000,-37.967,1.394,-61.467,0.000,-60.877,0.000,-7.000,8.357,-1.000,34.714,-193.216,0.000,-139.353,0.338,-16.534,4.026,-21.982,2.851,-4.464,3.262
F000049,Harris Fawell,Republican,0,IL,-1.000,95.571,-13.366,5.555,-162.410,0.443,-161.268,0.288,-11.909,0.742,-12.582,0.605,-27.796,0.161,-189.907,0.096,-95.452,0.428,-169.415,0.429,-53.328,0.361,-20.489,0.299,-8.966,1.800,-534.055,0.310,-58.716,1.421,-6.103,2.802,-78.450,1.867,-509.567,0.371,-246.469,0.106,-59.859,2.219,-9.920,1.107,-79.024,0.396,-299.126,0.000,-6.999,5.786,-172.820,0.855,-5.000,21.429
F000111,Jack Fields,Republican,0,TX,-6.999,47.786,-9.625,1.556,-47.232,1.156,-46.110,1.642,-37.957,2.564,-10.999,15.857,-30.179,0.897,-65.651,1.999,-110.917,0.163,-25.942,2.238,-33.819,1.385,-12.658,7.250,-95.747,1.065,-296.352,0.363,-103.437,2.111,-3.000,4.723,-5.098,3.475,-7.931,0.531,-97.593,0.431,-31.421,2.226,-9.000,11.786,-212.412,0.360,-218.944,0.298,-43.963,0.845,-111.452,0.892,-3.303,7.308
F000141,Hamilton Fish,Republican,0,NY,-1.000,97.714,-17.714,2.300,-88.999,0.474,-70.340,1.302,-30.147,2.004,-52.505,0.707,-7.746,1.745,-21.904,0.700,-162.463,0.268,-13.680,0.971,-233.573,0.185,-33.982,6.214,-215.999,0.000,-356.380,0.180,-10.511,2.693,-5.665,1.894,-84.179,1.994,-560.087,0.204,-403.337,0.339,-44.416,2.032,-22.986,6.857,-187.215,0.000,-146.574,0.213,-60.124,0.295,-165.555,0.768,-5.482,1.280
F000187,Michael Flanagan,Republican,0,IL,-10.999,39.857,-23.103,4.361,-126.469,0.000,-90.643,1.894,-60.955,0.155,-23.982,3.717,-16.866,5.999,-75.963,1.236,-18.273,2.776,-9.046,0.689,-169.468,0.513,-1.000,10.085,-47.123,0.505,-157.201,0.185,-19.037,5.156,-101.415,0.605,-39.860,2.330,-333.917,0.114,-6.686,0.631,-3.494,0.538,-61.282,1.997,-95.060,0.608,-7.000,5.571,-88.955,1.476,-82.430,0.238,-10.069,9.468
F000238,Mark Foley,Republican,0,FL,-24.932,17.786,-14.223,7.293,-38.467,1.272,-12.986,4.737,-17.503,1.948,-25.988,3.717,-18.444,4.743,-62.255,1.566,-49.955,1.480,-111.018,1.357,-123.049,0.713,-2.908,6.833,-27.492,1.337,-101.047,0.436,-94.908,2.441,-101.795,1.550,-60.013,0.924,-906.528,0.005,-137.513,0.685,-16.321,1.296,-27.028,3.256,-23.833,2.144,-55.451,0.527,-15.021,2.520,-66.106,2.131,-10.999,18.214
F000332,Jon Fox,Republican,0,PA,-9.394,19.907,-1.000,12.214,-267.918,0.221,-67.119,1.497,-78.479,1.240,-53.065,1.424,-7.452,4.949,-108.432,1.264,-127.663,0.704,-191.303,0.685,-449.560,0.367,-2.916,5.566,-156.002,0.549,-20.322,0.778,-65.635,2.518,-140.953,0.193,-56.029,1.528,-156.304,0.368,-203.151,0.535,-20.652,2.513,-43.075,1.316,-115.788,0.534,-9.570,1.057,-61.172,1.554,-20.495,2.456,-8.999,18.214
F000348,Gary Franks,Republican,0,CT,-22.417,28.286,-8.999,11.571,-133.407,0.211,-38.772,1.849,-1.000,2.462,-25.859,4.098,-4.490,5.756,-2.720,1.003,-12.961,3.644,-134.766,0.000,-44.331,0.953,-44.066,4.071,-34.572,0.505,-550.015,0.370,-6.280,5.353,-82.517,1.833,-48.141,0.542,-7.939,0.745,-49.973,1.235,-10.186,4.108,-52.000,1.102,-56.733,0.573,-13.960,2.413,-95.529,1.710,-1.000,6.001,-18.405,10.072
F000349,Bob Franks,Republican,0,NJ,-6.999,24.000,-1.000,4.727,-145.851,0.408,-22.960,2.002,-186.973,0.428,-68.338,1.087,-42.413,2.799,-11.894,1.035,-85.550,0.790,-80.099,1.759,-109.932,0.366,-10.909,4.128,-51.817,1.532,-377.470,0.287,-11.834,4.151,-19.775,2.607,-4.995,4.515,-709.588,0.185,-7.947,1.381,-92.806,1.063,-1.000,10.288,-19.315,2.440,-67.575,0.854,-99.338,1.588,-21.459,2.644,-53.937,4.071
F000372,Rodney Frelinghuysen,Republican,0,NJ,-8.999,41.786,-51.699,2.804,-171.273,0.652,-25.988,0.627,-98.739,1.365,-1.000,19.500,-13.130,3.925,-202.147,0.527,-85.958,1.218,-93.240,1.602,-135.369,0.232,-12.944,9.432,-62.703,2.190,-215.192,0.225,-22.798,6.856,-23.119,3.054,-37.323,2.585,-489.347,0.371,-29.277,0.437,-1.000,2.575,-6.847,3.988,-23.731,1.575,-67.295,1.107,-86.292,0.582,-107.637,1.288,-23.081,7.916
F000387,Dan Frisa,Republican,0,NY,-22.429,25.071,-8.997,10.714,-14.085,0.000,-40.597,1.761,-71.629,0.000,-43.589,0.149,-3.075,0.511,-81.183,1.135,-36.514,2.906,-46.849,1.957,-28.694,0.000,-6.311,0.088,-100.593,0.000,-355.381,0.365,-31.445,0.421,-56.241,0.571,-91.008,1.225,-986.990,0.000,-244.676,0.438,-117.096,0.741,-24.917,5.147,-44.703,0.527,-81.819,0.116,-34.752,1.911,-29.283,1.862,-3.000,29.571
F000426,David Funderburk,Republican,0,NC,-6.630,12.897,-16.688,8.996,-9.596,2.339,-6.997,4.950,-40.492,2.592,-59.844,2.175,-5.000,12.857,-4.724,1.051,-1.000,3.512,-208.643,0.424,-114.831,0.555,-29.870,5.806,-67.404,0.322,-147.197,0.556,-42.197,4.716,-1.000,1.110,-60.654,0.289,-39.148,0.426,-1.000,7.286,-83.491,0.849,-57.785,0.337,-171.308,0.747,-286.818,0.000,-1.086,4.929,-6.403,2.114,-1.000,2.402
F000437,Duncan Faircloth,Republican,0,NC,-11.000,44.571,-13.319,0.000,-19.289,0.098,-3.000,14.786,-81.230,0.000,-12.999,8.786,-71.742,1.058,-41.927,0.243,-108.198,1.053,-37.380,0.000,-30.587,0.067,-1.000,54.857,-83.739,0.000,-225.160,0.075,-7.650,0.000,-56.583,0.000,-1.000,6.650,-216.072,0.000,-58.788,0.220,-41.334,0.000,-43.733,0.000,-13.736,2.859,-1.000,0.079,-42.322,0.086,-85.730,0.000,-20.053,3.801
F000440,Vito Fossella,Republican,0,NY,-21.899,15.857,-16.675,4.477,-182.010,0.324,-19.900,3.502,-59.657,2.351,-34.264,2.382,-1.000,6.857,-83.733,0.797,-193.969,0.908,-118.468,1.059,-55.164,0.276,-4.999,14.786,-81.824,0.558,-334.039,0.000,-72.503,2.283,-97.880,0.807,-45.818,1.220,-441.667,0.362,-84.884,0.761,-106.226,2.143,-6.999,7.928,-21.347,2.608,-67.586,0.639,-4.841,3.648,-20.232,1.693,-12.808,10.714
F000441,Ernest Fletcher,Republican,0,KY,-8.999,15.429,-6.998,10.504,-33.159,0.525,-62.384,0.183,-9.677,0.221,-59.314,2.789,-74.978,1.190,-100.147,0.000,-141.118,0.560,-105.566,1.626,-562.049,0.000,-30.109,7.504,-259.046,0.028,-327.527,0.185,-32.330,1.621,-82.481,0.490,-89.627,0.032,-650.641,0.119,-1.413,0.321,-10.999,5.786,-59.225,1.629,-73.730,0.385,-219.649,0.000,-90.220,1.068,-51.126,2.294,-1.000,53.786
F000443,Michael Ferguson,Republican,0,NJ,-2.890,15.909,-23.372,2.514,-291.623,0.258,-28.031,0.318,-157.753,1.018,-68.739,1.500,-12.999,7.714,-113.540,1.400,-100.145,1.498,-56.761,1.861,-32.166,0.637,-5.000,11.571,-36.030,0.653,-220.722,0.319,-2.760,3.910,-35.548,1.214,-14.833,1.843,-805.121,0.000,-211.898,0.556,-1.000,3.634,-4.999,7.717,-46.988,1.850,-228.839,0.000,-30.384,1.500,-7.000,4.714,-1.000,31.714
F000444,Jeff Flake,Republican,0,AZ,-7.000,91.286,-18.687,9.002,-6.131,2.343,-46.721,2.198,-33.748,0.922,-10.769,4.322,-49.684,1.936,-54.922,1.625,-199.126,0.364,-25.446,0.700,-78.330,0.224,-25.594,1.069,-48.976,1.228,-887.707,0.000,-63.860,1.304,-58.811,1.123,-91.663,1.429,-276.314,0.312,-380.662,0.265,-19.509,1.196,-24.314,3.025,-249.047,0.428,-349.130,0.174,-30.191,0.850,-68.186,0.195,-13.228,2.728
F000445,J. Forbes,Republican,0,VA,-14.982,18.214,-9.820,1.800,-90.239,0.823,-19.557,2.926,-169.513,0.518,-5.000,24.643,-8.158,5.751,-137.006,0.476,-71.805,1.159,-176.739,0.576,-62.637,0.135,-7.000,12.858,-40.366,1.100,-186.461,0.185,-63.138,4.083,-26.661,1.374,-26.543,4.071,-680.539,0.000,-56.889,0.805,-75.342,1.563,-9.993,5.070,-60.021,1.456,-299.227,0.364,-16.426,1.124,-223.119,0.550,-26.960,5.788
